id,PROHIBE_JORNADA,PROHIBE_CLASES,CONFISCACION,PROHIBE_FOTOS,RESTRINGE_USO,USO_INAPR,PROTOCOLO_USO,PROHIBE_REDES,SIN_REGULACION,PROHIBE_LABORAL
15812,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_15812.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_15812.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_15812.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_15812.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_15812.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_15812.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_15812.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_15812.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_15812.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_15812.pdf
15817,0,1,1,1,1,1,0,0,0,0
15828,0,1,1,1,1,1,1,0,0,0
15843,0,1,1,0,1,0,1,0,0,0
15855,1,1,0,0,0,1,0,0,0,1
15857,0,1,0,0,1,1,0,0,0,0
15859,0,1,1,0,1,1,1,1,0,0
16415,0,0,0,0,1,1,0,1,0,0
16417,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16417.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16417.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16417.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16417.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16417.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16417.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16417.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16417.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16417.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16417.pdf
16424,0,1,1,0,1,1,1,0,0,0
16431,0,0,0,0,1,1,0,0,0,0
16432,0,1,1,0,1,0,0,0,0,1
16434,0,1,1,0,1,0,0,0,0,0
16446,0,1,1,1,1,1,0,0,0,0
16448,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16448.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16448.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16448.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16448.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16448.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16448.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16448.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16448.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16448.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_16448.pdf
16453,0,0,0,0,0,1,0,0,0,0
16459,0,1,1,1,1,1,1,0,0,0
16460,0,0,0,0,0,0,0,0,0,0
16461,0,0,0,0,0,0,1,0,0,0
16462,0,1,1,0,1,1,1,0,0,0
16467,0,0,0,0,1,1,1,0,0,0
16468,0,1,0,1,1,1,0,0,0,0
16469,0,1,0,1,1,1,0,0,0,0
16470,0,1,0,0,1,1,0,0,0,0
16477,1,1,1,0,1,0,0,0,1,0
16488,0,1,1,0,1,1,0,0,0,0
16491,0,1,1,1,1,1,0,0,0,0
16492,0,1,1,0,0,1,1,0,0,1
16497,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16497.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16497.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16497.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16497.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16497.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16497.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16497.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16497.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16497.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16497.pdf is not a valid file or url
16502,0,1,0,1,1,1,0,0,0,0
16506,0,1,1,0,1,1,0,0,0,0
16507,0,0,0,0,0,0,0,0,0,0
16508,0,1,1,1,1,1,1,0,0,0
16510,0,1,1,0,1,1,0,0,0,0
16512,0,1,1,0,1,1,1,0,0,0
16513,0,1,1,0,1,1,1,1,0,1
16520,0,1,1,0,1,1,1,0,0,0
16526,0,1,1,0,1,1,0,0,0,0
16541,1,1,1,0,1,0,0,0,0,0
16550,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16550.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16550.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16550.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16550.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16550.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16550.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16550.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16550.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16550.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_16550.pdf is not a valid file or url
16551,0,1,1,0,1,1,1,0,0,0
16556,0,1,1,1,1,1,0,0,0,0
16564,0,1,0,1,1,1,0,0,0,0
16570,0,0,1,0,0,1,0,0,0,0
16580,0,1,0,0,1,1,1,0,0,0
16582,0,0,0,1,0,1,0,0,0,0
16583,0,1,1,1,1,1,1,1,0,0
16588,0,1,0,1,1,1,0,0,0,0
16604,0,1,0,1,1,1,1,0,0,0
16625,0,1,1,1,1,1,0,0,0,0
16642,0,1,1,0,1,0,0,0,0,0
16644,0,1,1,0,1,1,0,0,0,0
16652,0,1,1,0,1,1,1,0,0,0
16673,0,0,0,0,0,0,0,0,0,0
16677,1,1,0,1,1,1,1,0,0,1
16678,0,1,1,1,1,1,0,0,0,0
16685,1,1,0,0,1,1,0,0,0,0
16695,0,1,1,1,1,1,1,0,0,0
16697,0,1,0,1,1,0,0,0,0,0
16708,0,1,1,1,1,1,0,0,0,0
16715,0,1,1,0,1,1,1,0,0,0
16728,0,0,0,0,1,1,0,1,0,0
16730,0,1,1,1,1,1,0,0,0,0
16732,0,1,1,0,1,0,0,0,1,0
16733,1,1,1,1,1,1,0,0,0,0
16744,0,1,1,1,1,1,1,1,0,0
16747,0,1,0,0,1,0,0,0,0,0
16748,0,1,1,0,1,1,0,1,0,0
16754,0,1,1,1,1,1,0,0,0,0
16756,0,0,1,1,0,0,0,0,0,0
16757,0,1,1,0,1,1,1,0,0,0
16766,0,0,0,0,0,0,0,0,0,0
16770,0,1,1,1,1,1,0,0,1,0
16787,1,1,1,0,1,1,0,0,0,0
16792,1,1,1,0,0,0,0,0,0,0
16793,0,1,0,1,0,1,0,0,0,0
16797,0,1,1,0,1,0,0,0,0,0
16829,0,0,1,0,1,1,0,0,0,0
16830,0,1,0,0,1,0,1,0,0,0
16846,0,1,1,1,1,1,0,1,0,0
16856,0,1,0,1,1,1,0,0,0,0
16879,0,1,1,0,1,1,1,0,0,0
16886,0,1,1,0,1,0,1,0,0,0
16895,0,0,0,0,0,0,0,0,0,0
16919,0,1,0,0,0,1,1,0,0,0
16923,1,1,1,0,1,1,0,0,0,0
16932,0,1,0,0,1,0,0,0,0,1
16941,0,1,0,0,1,0,0,0,0,0
16942,0,1,1,0,1,1,0,1,0,0
16945,1,1,1,1,1,1,1,0,0,0
16950,0,0,0,0,0,1,0,0,0,0
16955,1,1,1,1,1,1,0,0,0,0
16958,0,1,1,0,1,1,0,0,0,0
16962,0,1,1,1,1,1,0,0,0,0
16975,0,1,1,0,1,1,0,0,0,0
16997,0,0,1,0,0,1,1,0,0,1
17000,0,0,0,0,1,0,0,0,0,0
17606,0,1,1,1,1,1,0,0,0,1
17634,0,1,1,1,1,1,1,1,0,0
17635,0,0,0,0,0,0,0,0,1,0
17638,0,0,1,0,1,1,0,1,0,0
17643,0,0,0,0,0,1,0,0,0,0
17648,0,1,0,0,1,0,0,0,0,0
17658,0,1,0,1,1,0,1,0,0,0
17660,0,0,0,0,0,1,0,0,0,0
17687,0,1,1,1,1,1,0,1,0,0
17689,0,0,0,0,0,0,0,0,0,0
17692,0,0,0,1,0,1,0,0,0,0
17693,0,0,0,0,1,1,1,0,0,0
17709,0,1,0,0,1,1,0,0,0,0
17723,0,1,0,1,1,0,0,0,0,0
17725,0,0,0,0,0,1,0,1,0,1
17728,0,1,0,1,0,1,1,0,1,0
17732,0,0,0,0,1,0,0,0,0,0
17733,1,1,1,1,1,1,1,0,1,0
17736,0,0,0,1,0,0,1,0,0,0
17737,0,1,1,0,1,0,1,0,0,0
17741,0,0,0,1,0,1,0,0,0,1
17742,0,0,0,0,1,1,0,0,0,1
17746,0,1,0,1,1,1,1,0,0,0
17749,0,0,0,0,0,1,0,0,0,0
17751,0,1,0,1,1,1,0,1,0,0
17763,0,0,0,0,1,1,0,0,0,0
17765,0,1,1,0,1,1,0,1,0,0
17766,0,1,0,0,0,1,0,0,0,1
17772,0,0,0,1,0,1,0,0,0,0
17779,0,1,1,1,1,1,0,1,0,1
17782,0,1,1,0,1,1,1,0,0,0
17785,0,0,0,0,0,0,0,0,0,0
17787,0,0,0,1,0,1,1,0,0,0
17797,0,0,1,0,0,1,0,1,0,0
17800,0,1,1,0,1,1,0,0,0,0
17813,0,1,1,0,1,1,0,0,0,1
17814,0,0,0,0,0,0,0,0,0,0
17818,0,1,0,0,1,1,0,0,0,0
17824,0,1,0,0,1,0,0,0,0,0
17828,0,1,1,0,1,1,0,0,0,0
17833,0,1,0,0,1,1,0,0,0,0
17843,0,1,1,0,1,1,1,0,0,0
17850,0,1,0,1,1,0,1,0,0,0
17854,0,1,1,0,1,0,0,0,0,0
17858,0,1,1,1,1,1,1,0,0,0
17859,0,1,0,0,0,0,0,0,0,0
17860,0,1,0,1,1,1,0,0,0,0
17874,0,1,0,1,1,1,1,0,0,1
17875,0,1,1,1,1,1,1,0,0,0
17876,0,1,0,0,0,0,0,0,1,0
17883,0,1,0,0,1,1,0,0,0,0
17885,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_17885.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_17885.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_17885.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_17885.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_17885.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_17885.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_17885.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_17885.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_17885.pdf,Exception occurred. Please try again: No se pudo dividir en texto el documento ./muestra/ReglamentoConvivencia_17885.pdf
17892,0,0,0,0,0,1,1,1,0,0
17895,0,1,1,0,1,1,0,0,0,0
17897,0,0,1,1,0,1,0,0,0,0
17903,0,1,1,1,1,1,0,0,0,0
17907,0,1,0,0,0,1,0,0,0,0
17912,0,1,1,0,1,1,0,0,0,0
17916,0,1,0,0,1,1,1,0,0,1
17918,1,0,1,0,1,1,1,0,0,1
17920,0,0,0,0,1,1,0,0,0,1
17924,0,0,0,0,0,1,0,0,0,0
18002,0,1,1,0,1,1,1,0,0,0
18004,0,1,0,1,1,0,0,0,0,0
18006,0,1,1,1,1,1,1,0,0,0
18007,0,0,0,0,0,1,0,0,1,0
18010,0,1,1,1,1,1,0,0,0,0
18014,0,1,0,0,0,1,1,0,0,0
18015,0,0,0,0,0,1,0,0,0,0
18016,1,1,0,0,0,1,0,0,0,0
18028,0,0,0,0,0,1,0,0,0,0
18034,0,0,0,0,1,1,0,0,0,0
18035,0,1,0,0,1,0,0,0,1,0
18049,0,1,1,0,1,1,0,1,0,0
18050,0,0,0,1,0,0,0,0,0,0
18055,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_18055.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_18055.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_18055.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_18055.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_18055.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_18055.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_18055.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_18055.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_18055.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_18055.pdf is not a valid file or url
18065,0,0,1,0,0,1,1,1,0,0
18066,0,1,0,1,1,1,0,0,0,0
18069,0,1,0,0,1,1,0,0,0,0
18075,0,1,0,1,1,1,0,0,0,0
18080,0,0,0,1,0,1,0,0,0,0
18090,0,0,0,0,0,0,0,0,0,0
18093,0,1,1,0,1,1,1,0,0,0
18094,1,1,1,0,1,1,1,1,0,0
18097,0,0,0,0,0,1,0,0,0,0
18099,0,1,1,1,1,1,0,0,0,0
18102,0,0,1,0,0,0,0,0,0,0
18111,0,0,0,0,0,1,0,1,0,0
18112,0,0,0,0,0,1,1,0,0,0
18114,0,1,1,1,1,1,0,0,0,0
18124,0,1,1,1,1,1,0,0,0,0
18126,0,1,1,0,1,0,0,0,0,0
18127,0,1,1,1,1,1,0,1,0,0
18128,0,1,1,1,1,1,0,1,0,0
18158,0,0,0,1,0,1,0,1,0,0
18170,0,1,1,0,1,1,0,0,0,0
18181,0,1,0,1,1,1,0,0,0,0
18184,0,1,0,1,1,1,0,0,0,0
18199,1,1,1,0,1,0,0,0,0,0
18203,0,1,1,0,1,0,0,0,0,0
18216,1,1,1,1,1,1,0,0,0,0
18223,1,0,0,0,0,1,0,0,0,0
18234,0,1,0,0,1,1,0,0,0,0
18249,0,1,1,1,1,1,0,0,0,0
18251,1,0,1,1,1,1,1,0,0,0
19906,0,1,0,0,1,1,0,0,0,0
19908,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_19908.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_19908.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_19908.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_19908.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_19908.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_19908.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_19908.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_19908.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_19908.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_19908.pdf is not a valid file or url
19913,0,0,0,1,1,1,1,1,0,0
19921,0,1,1,1,1,1,0,0,1,0
19925,0,1,1,0,1,1,0,0,1,0
19927,0,1,0,1,1,0,1,0,0,0
19928,0,1,1,0,1,0,0,0,0,0
19947,0,1,0,0,0,1,0,0,0,0
19949,0,0,0,0,0,0,0,0,0,0
19950,0,1,0,0,1,1,0,0,0,0
19952,0,0,0,1,0,1,0,0,0,0
19959,0,1,1,0,1,1,0,1,0,0
19962,0,0,0,1,0,1,0,0,0,0
19965,0,0,0,0,1,1,0,1,0,0
20016,0,0,0,1,0,0,0,0,0,0
20019,0,1,1,0,1,1,1,1,0,0
20024,0,1,1,1,1,1,1,0,0,0
20025,0,0,0,1,0,1,1,0,0,0
20037,0,1,1,1,1,1,0,0,0,0
20041,0,0,0,1,0,1,0,0,0,0
20042,1,1,1,1,0,0,1,0,0,1
20048,0,1,1,0,1,1,1,0,0,0
20053,0,1,1,0,1,0,0,0,1,0
20068,0,0,0,0,1,1,0,1,0,0
20071,0,0,0,0,0,1,0,0,0,0
20080,0,0,0,0,0,0,0,0,0,0
20082,0,1,1,1,1,1,1,1,1,1
20085,0,1,1,0,1,1,0,0,1,0
20087,0,0,0,1,0,0,0,0,0,0
20088,0,1,0,1,1,1,1,0,0,0
20090,0,1,0,1,1,1,0,0,1,0
20091,0,0,1,1,0,1,0,1,0,1
20095,0,1,1,1,1,1,0,0,0,0
20096,0,0,1,0,0,1,0,1,0,0
20099,0,0,0,0,1,0,0,0,0,0
20100,0,1,0,0,1,1,0,1,0,0
20103,0,1,1,0,1,1,1,0,1,1
20108,0,1,1,0,1,0,1,0,0,1
20113,0,0,1,0,0,0,0,0,0,0
20121,0,1,1,0,0,1,0,0,0,0
20127,0,1,0,0,1,1,0,0,0,1
20133,0,0,0,1,0,1,0,0,0,0
20139,0,1,1,1,1,1,0,1,0,0
20153,0,0,0,0,0,0,0,0,0,0
20154,1,1,1,1,1,1,0,0,0,1
20159,0,1,1,1,1,0,0,0,0,0
20161,0,1,1,1,1,1,0,0,0,0
20164,0,0,0,0,0,1,0,0,0,0
20165,0,0,0,0,0,1,0,0,0,0
20175,0,0,0,0,0,1,0,0,0,0
20179,0,0,0,1,1,0,0,0,0,0
20180,0,1,0,0,1,1,0,0,0,0
20182,1,1,1,0,1,1,1,0,0,1
20193,0,1,1,0,1,1,0,0,0,0
20194,0,1,1,0,1,1,0,0,0,0
20200,0,0,0,0,0,0,0,0,0,0
20202,0,1,1,1,1,0,1,0,0,1
20205,0,1,1,0,1,1,1,0,0,0
20209,0,1,0,1,1,0,1,0,0,0
20212,0,1,1,1,1,1,1,1,0,0
20215,0,1,1,0,1,1,0,0,0,0
20219,0,1,1,0,1,1,0,1,0,0
20226,0,1,0,0,1,0,0,0,0,1
20230,0,0,0,0,0,0,1,0,0,0
20235,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20235.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20235.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20235.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20235.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20235.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20235.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20235.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20235.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20235.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20235.pdf is not a valid file or url
20248,0,1,1,0,1,0,0,0,0,0
20258,0,1,1,1,1,1,1,1,0,0
20259,0,0,0,0,0,1,1,0,0,0
20263,0,1,1,1,1,0,0,0,0,0
20265,0,1,1,1,0,1,1,0,0,0
20282,0,1,1,1,1,1,1,0,0,0
20297,1,1,1,0,1,1,0,0,0,0
20300,0,1,1,1,1,1,1,0,0,0
20311,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20311.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20311.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20311.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20311.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20311.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20311.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20311.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20311.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20311.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20311.pdf is not a valid file or url
20316,0,0,0,0,1,1,0,0,0,0
20324,0,1,1,0,1,1,1,0,0,0
20329,1,1,1,0,1,0,0,0,0,0
20330,0,0,0,0,1,0,0,0,1,1
20348,0,0,0,1,1,0,0,0,0,0
20364,0,0,1,0,1,1,1,0,0,0
20376,0,1,1,0,1,1,0,1,0,1
20390,0,1,0,1,1,1,0,0,0,0
20401,1,1,1,1,1,1,0,0,0,0
20410,0,1,1,0,1,0,0,0,0,0
20426,0,0,0,0,0,0,0,0,0,0
20440,0,0,0,0,1,1,0,0,0,0
20441,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20441.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20441.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20441.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20441.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20441.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20441.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20441.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20441.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20441.pdf is not a valid file or url,Exception occurred. Please try again: File path ./muestra/ReglamentoConvivencia_20441.pdf is not a valid file or url
